track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
เจ้าของที่,56619781,Mirrr,spotify:track:1rNYuv63emsYt4Jjv8RlgJ,What The Duck,10,10,10,148,150.0,F,Major,63,88,82,21,0,21,3,เจ้าของที่,mirrr,Mirrr - เจ้าของที่ (My Favorite) [Official MV],Whattheduck,2022-03-10T10:00:24Z,63812093,189392,https://www.youtube.com/watch?v=5xYlc4OBnPg,Whattheduck,mirrrเจ้าของที่myfavoriteofficialmv
เจ้าของที่ (My Favorite),245281,Mirrr,spotify:track:09uH61N5f6I6cO97E0iEqB,What The Duck,13,13,-1,1,150.0,F,Major,63,88,82,21,0,21,3,เจ้าของที่myfavorite,mirrr,Mirrr - เจ้าของที่ (My Favorite) [Official MV],Whattheduck,2022-03-10T10:00:24Z,63812093,189392,https://www.youtube.com/watch?v=5xYlc4OBnPg,Whattheduck,mirrrเจ้าของที่myfavoriteofficialmv
เฉียบ,82619,"P-Hot, Way-G, Dreamhigh",spotify:track:5N5pLrPxTmGtf2KczjIa81,P-HOT,114,114,-1,3,95.0,G#,Major,94,66,54,9,0,11,9,เฉียบ,photwaygdreamhigh,"เฉียบ - P-HOT ft. WAY-G , DREAMHIGH [ Official MV ]",P-HOT OFFICIAL,2019-02-20T11:09:09Z,36648218,284068,https://www.youtube.com/watch?v=DcdMp96sIV8,P-HOT OFFICIAL,เฉียบphotftwaygdreamhighofficialmv
เช้าที่ดวงอาทิตย์ไม่เคยส่องแสง,178733,Bodyslam,spotify:track:2LNrX9ES2w3j4j82EQI14q,GMM Music Public Company Limited,35,35,-1,3,154.0,F#,Minor,48,52,81,0,0,12,12,เช้าที่ดวงอาทิตย์ไม่เคยส่องแสง,bodyslam,เช้าที่ดวงอาทิตย์ไม่เคยส่องแสง - bodyslam「Official MV」,Genierock,2019-11-12T11:00:22Z,4472550,57940,https://www.youtube.com/watch?v=mNYsEUnZkV8,Genierock,เช้าที่ดวงอาทิตย์ไม่เคยส่องแสงbodyslamofficialmv
เดคิสุงิ,4963146,Wan Thanakrit,spotify:track:7JhYmekBJcLg4RtTItTf2g,Spicy Disc,14,14,-1,59,75.0,G,Major,54,37,60,11,0,50,3,เดคิสุงิ,wanthanakrit,ว่าน ธนกฤต - เดคิสุงิ | (OFFICIAL MV),Spicydisc,2019-08-15T10:00:11Z,6762917,55686,https://www.youtube.com/watch?v=uQkAvzsl2zQ,Spicydisc,ว่านธนกฤตเดคิสุงิofficialmv
เดลิเวอรี่,62260,Labanoon,spotify:track:28nuFIzwqDO5edLuFP3QiZ,GMM Music Public Company Limited,155,155,-1,1,118.0,C,Major,70,70,89,3,0,20,5,เดลิเวอรี่,labanoon,เดลิเวอรี่ - LABANOON「Official MV」,Genierock,2020-10-01T11:00:03Z,4957282,52190,https://www.youtube.com/watch?v=H-EbtsbtLvY,Genierock,เดลิเวอรี่labanoonofficialmv
เดอะแบก (Baggage),1519158,Tilly Birds,spotify:track:6bi1KEQMr9oOSBodFj5QD2,GMM Music Public Company Limited,28,28,-1,11,115.0,C#,Minor,68,29,40,66,0,11,3,เดอะแบกbaggage,tillybirds,เดอะแบก (Baggage) - Tilly Birds |Official MV|,GeneLab,2021-10-15T11:00:35Z,6365318,53914,https://www.youtube.com/watch?v=vgxPafRApsU,GeneLab,เดอะแบกbaggagetillybirdsofficialmv
เดาไม่เก่ง,9452719,Three Man Down,spotify:track:0FQuyJ6MTsvGcXQur2EPgk,GMM Music Public Company Limited,13,13,-1,81,96.0,A,Major,56,58,82,12,0,10,4,เดาไม่เก่ง,threemandown,เดาไม่เก่ง - Three Man Down |Official MV|,GeneLab,2021-02-23T11:00:01Z,29269845,183425,https://www.youtube.com/watch?v=-aG0B5NwOuw,GeneLab,เดาไม่เก่งthreemandownofficialmv
เดินมาส่ง - BYE,39324564,"First Anuwat, Saran",spotify:track:7jq0O5rfrzEIqNOsc7v9JT,Marr,11,11,-1,87,92.0,G,Major,69,31,72,24,0,31,6,เดินมาส่งbye,firstanuwatsaran,เดินมาส่ง (BYE) | First Anuwat x SARAN 「Official Mv」,First Anuwat,2023-05-04T08:00:03Z,78914619,267398,https://www.youtube.com/watch?v=6B84ng6UAKI,First Anuwat,เดินมาส่งbyefirstanuwatxsaranofficialmv
เดียวดาย,50394,SPRITE,spotify:track:17g2GSBRKATCGBN2lx7101,True CJ,188,188,-1,1,135.0,A,Minor,79,45,49,45,0,17,25,เดียวดาย,sprite,เดียวดาย - SPRITE | SMTMTH2,Thailand Music Countdown,2020-10-06T15:32:16Z,219029634,1829384,https://www.youtube.com/watch?v=JD6NDmk5cyQ,Thailand Music Countdown,เดียวดายspritesmtmth2
เด็กอินเตอร์,16642173,YOUNGOHM,spotify:track:6koztzfSaFalbFxpiaFpjk,Youngohm,41,41,-1,80,198.0,F#,Major,57,59,68,10,0,21,27,เด็กอินเตอร์,youngohm,YOUNGOHM - เด็กอินเตอร์ (Official Lyric Video),YOUNGOHM,2023-01-24T18:15:07Z,34616618,134247,https://www.youtube.com/watch?v=XWllLAEHa3M,YOUNGOHM,youngohmเด็กอินเตอร์officiallyricvideo
เด็กเกินไป (Too Young),2615008,Three Man Down,spotify:track:48qHdp4mhFenZIBhejBqGU,GMM Music Public Company Limited,31,31,-1,12,134.0,B,Major,57,32,66,28,0,25,3,เด็กเกินไปtooyoung,threemandown,เด็กเกินไป (Too Young) (Live At Impact Arena 2023),Three Man Down - Topic,2024-11-05T11:01:23Z,6608,29,https://www.youtube.com/watch?v=GRS_Jj5r2Tk,Three Man Down - Topic,เด็กเกินไปtooyoungliveatimpactarena2023
เติบโต (โดยไม่มีเธอ),5097945,"Saran, BlackHeart, DAVIDBOIE",spotify:track:45FSW9JohxF1SMTGWLw8Ue,SARAN,109,109,-1,22,170.0,C,Major,53,28,48,83,1,11,4,เติบโตโดยไม่มีเธอ,saranblackheartdavidboie,เติบโต ( โดยไม่มีเธอ ) - SARAN x BlackHeart feat. DAVIDBOIE [Official Lyrics Video],SARAN,2021-08-09T06:39:54Z,50669239,241443,https://www.youtube.com/watch?v=pvaeYJ9gBxk,SARAN,เติบโตโดยไม่มีเธอsaranxblackheartfeatdavidboieofficiallyricsvideo
เทคะแนน (CANDIDATE),1828385,FOURTH,spotify:track:4UgAVgYNBahclsbXTbP3Xn,GMM Music Public Company Limited,19,19,-1,6,198.0,E,Major,62,88,75,39,0,7,16,เทคะแนนcandidate,fourth,เทคะแนน (CANDIDATE) - FOURTH [ OFFICIAL MV ],RISER MUSIC,2024-02-20T10:00:12Z,9511270,154186,https://www.youtube.com/watch?v=4hXNXb6o7y8,RISER MUSIC,เทคะแนนcandidatefourthofficialmv
เทพลีลา,1787106,Silly Fools,spotify:track:224KJQt1pd72n038PCtKKS,ME Records,157,157,-1,9,128.0,F#,Major,64,81,60,0,0,11,5,เทพลีลา,sillyfools,เทพลีลา - Silly Fools [Official MV],ME RECORDS,2023-12-07T05:00:10Z,35077041,153331,https://www.youtube.com/watch?v=KIov8oVHT_w,ME RECORDS,เทพลีลาsillyfoolsofficialmv
เทาเทา,154528,Morvasu,spotify:track:1dnDsxeWtaQ5QMRzTcFsIm,What The Duck,83,83,-1,2,115.0,G,Major,79,45,74,30,0,10,8,เทาเทา,morvasu,Morvasu - เทาเทา (grey day) [Official MV],Whattheduck,2020-09-24T12:00:11Z,2032572,32362,https://www.youtube.com/watch?v=Tnl-HCEA7sc,Whattheduck,morvasuเทาเทาgreydayofficialmv
เธอกลัวเด็กแร็พ,45978,"Maiyarap, Ben Bizzy",spotify:track:63KUmcU7AldxvnK3CpKhql,Yupp! Entertainment,105,105,-1,1,141.0,A,Minor,88,87,48,41,0,6,14,เธอกลัวเด็กแร็พ,maiyarapbenbizzy,MAIYARAP X BEN BIZZY - เธอกลัวเด็กแร็พ (RAPPER PHOBIA) (Prod. by NINO) | YUPP!,YUPP!,2019-06-24T12:57:42Z,2184235,52141,https://www.youtube.com/watch?v=aq11T1b0hY4,YUPP!,maiyarapxbenbizzyเธอกลัวเด็กแร็พrapperphobiaprodbyninoyupp
เธอคือกาแฟในตอนเช้า,14929373,No One Else,spotify:track:4Yg2lUUPVk9oqbR4ubQ6BU,Spicy Disc,29,29,-1,51,132.0,F,Major,65,57,59,19,0,9,5,เธอคือกาแฟในตอนเช้า,nooneelse,No One Else - เธอคือกาแฟในตอนเช้า | (OFFICIAL MV),Spicydisc,2023-07-20T05:00:17Z,51728125,167437,https://www.youtube.com/watch?v=m6qgxvYcjGU,Spicydisc,nooneelseเธอคือกาแฟในตอนเช้าofficialmv
เธอทั้งนั้น,748618,Groove Riders,spotify:track:0B8jGlEYFOQT3USwSr5yX3,Spicy Disc,169,169,-1,9,190.0,G,Major,44,65,75,27,4,10,6,เธอทั้งนั้น,grooveriders,"เธอทั้งนั้น - Groove Riders ,",YeanTnp Channel,2012-07-11T12:13:08Z,49510185,140576,https://www.youtube.com/watch?v=f-eE1z1Pv7Y,YeanTnp Channel,เธอทั้งนั้นgrooveriders
เธอทำให้ฉันไม่มีแฟน,52026,"มิน พีชญา, Bell Supol",spotify:track:3ojNx9FFSc3vLOD8m6bMQS,GMM Music Public Company Limited,158,158,-1,1,102.0,C,Major,60,78,40,63,0,8,10,เธอทำให้ฉันไม่มีแฟน,มินพีชญาbellsupol,มิน พีชญา X Bell Supol - เธอทำให้ฉันไม่มีแฟน  [Official MV],OfficialWhiteMusic,2020-02-26T12:00:14Z,971915,21132,https://www.youtube.com/watch?v=XIRuPOuHaTs,OfficialWhiteMusic,มินพีชญาxbellsupolเธอทำให้ฉันไม่มีแฟนofficialmv
เธอบอกว่าฉันไม่ดี,825180,Copter,spotify:track:2ooHblxbeFaencS59zAQPv,Boxx Music,155,155,-1,15,85.0,A#,Minor,71,42,57,20,0,9,5,เธอบอกว่าฉันไม่ดี,copter,เธอบอกว่าฉันไม่ดี - COPTER [ Official ],BOXX MUSIC,2019-10-31T12:00:04Z,76648790,310110,https://www.youtube.com/watch?v=_HqnNDVNDdM,BOXX MUSIC,เธอบอกว่าฉันไม่ดีcopterofficial
เธอมีคนเดียวบนโลก,193206,NONT TANONT,spotify:track:0Hapry82VHaO7YEIq4hhBm,Loveis Entertainment,62,62,-1,2,122.0,A#,Major,60,42,56,56,0,8,6,เธอมีคนเดียวบนโลก,nonttanont,NONT TANONT - เธอมีคนเดียวบนโลก (AIN’T NO OTHER ONE) [Official MV],LOVEiS+,2022-03-31T12:00:16Z,3505488,51343,https://www.youtube.com/watch?v=nWT_-RKZsDw,LOVEiS+,nonttanontเธอมีคนเดียวบนโลกaintnootheroneofficialmv
เธอมีเขา,98877,Jaonaay,spotify:track:4sgvAunsS7sSd1mGDRmhlJ,Jaymidi,145,145,-1,2,110.0,D#,Major,74,37,34,57,0,39,3,เธอมีเขา,jaonaay,JAONAAY - เธอมีเขา [Official MV],Jaymidichannel,2020-05-08T01:00:11Z,14885677,149492,https://www.youtube.com/watch?v=SoZpB27S-kU,Jaymidichannel,jaonaayเธอมีเขาofficialmv
เธอรักเขาตอนเรารักกัน,408546,Bean Napason,spotify:track:5xrO8vzqljv6Fg57eSPBEq,Boxx Music,67,67,-1,6,176.0,E,Major,48,29,81,19,0,14,4,เธอรักเขาตอนเรารักกัน,beannapason,เธอรักเขาตอนเรารักกัน - BEAN NAPASON [ Official MV ],BOXX MUSIC,2021-08-26T05:00:08Z,38015565,108583,https://www.youtube.com/watch?v=ZFYaCLo2tRg,BOXX MUSIC,เธอรักเขาตอนเรารักกันbeannapasonofficialmv
เธอหมุนรอบฉัน ฉันหมุนรอบเธอ,42989,SCRUBB,spotify:track:2qix3Q8yV16k9D9YI5fjmQ,Scrubb,194,194,-1,1,114.0,C#,Minor,78,73,46,16,0,10,4,เธอหมุนรอบฉันฉันหมุนรอบเธอ,scrubb,เธอหมุนรอบฉัน ฉันหมุนรอบเธอ - Scrubb,YouthIndieMusic,2013-09-22T10:27:59Z,3682893,32753,https://www.youtube.com/watch?v=dK8FrE1gBaM,YouthIndieMusic,เธอหมุนรอบฉันฉันหมุนรอบเธอscrubb
เธอเหมือนเดือนกุมภา,1883673,fellow fellow,spotify:track:0UdosedsHuO7pFUxOLJNDT,Tero Music,25,25,-1,14,78.0,E,Minor,66,65,70,24,0,9,29,เธอเหมือนเดือนกุมภา,fellowfellow,fellow fellow - เธอเหมือนเดือนกุมภา [Official Music Video],TERO MUSIC,2021-01-26T05:00:07Z,5162295,59954,https://www.youtube.com/watch?v=WeszpwtcSe0,TERO MUSIC,fellowfellowเธอเหมือนเดือนกุมภาofficialmusicvideo
เธอไม่ชอบเด็ก ก.ท. เธอชอบแต่เด็กอัสสัมชัญ,1712391,Kakagoesbackhome,spotify:track:1jan7lM5FsAiDDTNUVUNec,PAPATOY14Floor,92,92,-1,10,135.0,C,Major,72,38,62,78,0,10,5,เธอไม่ชอบเด็กกทเธอชอบแต่เด็กอัสสัมชัญ,kakagoesbackhome,เธอไม่ชอบเด็ก ก.ท เธอชอบแต่เด็กอัสสัมชัญ (Unfair) - Kakagoesbackhome |Official Audio|,Kakagoesbackhome,2023-07-05T05:17:41Z,3787292,44620,https://www.youtube.com/watch?v=dmNAK1YkTnk,Kakagoesbackhome,เธอไม่ชอบเด็กกทเธอชอบแต่เด็กอัสสัมชัญunfairkakagoesbackhomeofficialaudio
เธอไม่ได้สอนให้ฉันอยู่คนเดียว,30247491,SHERRY,spotify:track:5LEp7WRnb0T3L2R2mTa9IZ,Spicy Disc,12,12,-1,91,142.0,A#,Major,50,49,59,5,0,16,3,เธอไม่ได้สอนให้ฉันอยู่คนเดียว,sherry,SHERRY - เธอไม่ได้สอนให้ฉันอยู่คนเดียว | (OFFICIAL MV),Spicydisc,2023-02-16T05:00:17Z,41928885,158621,https://www.youtube.com/watch?v=nbJa3bwwTJ0,Spicydisc,sherryเธอไม่ได้สอนให้ฉันอยู่คนเดียวofficialmv
เปงเคียด,162000,"Wonderframe, Spidermei",spotify:track:75NnVh9EvW4A2JGfLE630e,Unicorn Records,71,71,-1,2,96.0,D,Major,86,60,68,61,0,5,5,เปงเคียด,wonderframespidermei,WONDERFRAME - เปงเคียด Feat. SPIDERMEI 【 OFFICIAL MV 】 Prod.By 𝘈rtseven,WONDERFRAME,2020-03-28T04:00:15Z,59071836,631123,https://www.youtube.com/watch?v=ze5qE9Kpm-I,WONDERFRAME,wonderframeเปงเคียดfeatspidermeiofficialmvprodbyrtseven
เปรตป่ะ,936060,TangBadVoice,spotify:track:6RDL0W5M6rbg73l1A72y2u,TangBadVoice,13,13,-1,8,105.0,C,Major,89,68,57,11,0,74,32,เปรตป่ะ,tangbadvoice,เปรตป่ะ - TangBadVoice ( Unofficial MV ) by Bie The Ska,Bie The Ska,2020-01-28T09:00:12Z,13701766,323472,https://www.youtube.com/watch?v=g_M3WrRytnc,Bie The Ska,เปรตป่ะtangbadvoiceunofficialmvbybietheska
เปลี่ยนไปแต่เหมือนเดิม (Changed),1541969,AYLA's,spotify:track:69nkOVHSHgN2AyZRXHfAeD,WM/Thailand,71,71,-1,8,101.0,C,Major,57,44,65,10,0,12,2,เปลี่ยนไปแต่เหมือนเดิมchanged,aylas,เปลี่ยนไปแต่เหมือนเดิม (Changed) - AYLA's [ Official MV ],AYLA's official,2023-05-05T11:00:08Z,30598717,87808,https://www.youtube.com/watch?v=KqfPx9QDfps,AYLA's official,เปลี่ยนไปแต่เหมือนเดิมchangedaylasofficialmv
เปิดตัวเขา (Rebound),12725766,Three Man Down,spotify:track:5Enhznqe9ksHne2KSNMpen,GMM Music Public Company Limited,9,9,-1,48,166.0,B,Major,48,78,86,17,0,16,10,เปิดตัวเขาrebound,threemandown,เปิดตัวเขา (Rebound) - Three Man Down |Official MV|,GeneLab,2023-06-27T11:00:20Z,44094750,138883,https://www.youtube.com/watch?v=XnxWDyyQj18,GeneLab,เปิดตัวเขาreboundthreemandownofficialmv
เปิดเพลงไหน เปิดเมื่อไหร่ ก็ยังสวยงาม,949258,Tattoo Colour,spotify:track:1v7RbmAqVN9owqISrwN2jG,Smallroom,75,75,-1,10,165.0,B,Minor,64,82,91,14,0,12,4,เปิดเพลงไหนเปิดเมื่อไหร่ก็ยังสวยงาม,tattoocolour,Tattoo Colour - เปิดเพลงไหน เปิดเมื่อไหร่ ก็ยังสวยงาม,GameOriginal1992,2013-03-25T06:33:36Z,3500361,38413,https://www.youtube.com/watch?v=8uziPC6mcTM,GameOriginal1992,tattoocolourเปิดเพลงไหนเปิดเมื่อไหร่ก็ยังสวยงาม
เปิดใจไม่เปิดตัว (KEEP IT LOW KEY),869805,Timethai,spotify:track:6T5SvgNkUWQU6qxBfWyN2H,Timethai,159,159,-1,6,96.0,E,Minor,78,75,57,31,0,10,8,เปิดใจไม่เปิดตัวkeepitlowkey,timethai,TIMETHAI - เปิดใจไม่เปิดตัว (KEEP IT LOW KEY) [OFFICIAL MV],TIMETHAI,2023-06-22T12:00:09Z,45329873,160922,https://www.youtube.com/watch?v=cgWmlu2VHfI,TIMETHAI,timethaiเปิดใจไม่เปิดตัวkeepitlowkeyofficialmv
เปียก,27017,"Bang Bang Bang, Grace",spotify:track:7wlvBA5FUi2pmGdI16CZuV,Thaitanium Entertainment,161,161,-1,1,101.0,B,Minor,86,42,67,4,0,51,18,เปียก,bangbangbanggrace,เปียก (feat. Grace),Bangbangbang - Topic,2019-04-08T10:03:20Z,45750,625,https://www.youtube.com/watch?v=APG-gbV3MSA,Bangbangbang - Topic,เปียกfeatgrace
เป็นทุกอย่าง,3089213,Room 39,spotify:track:0lQWN4uo1PCdzrxEZJM95P,LOVEiS Entertainment,33,93,-1,135,93.0,D,Major,73,71,78,38,0,8,3,เป็นทุกอย่าง,room39,Room39 - เป็นทุกอย่าง [Official MV],LOVEiS+,2017-03-29T11:49:07Z,135593060,405740,https://www.youtube.com/watch?v=totIVAi9BUc,LOVEiS+,room39เป็นทุกอย่างofficialmv
เป็นอดีต,2814539,MEAN Band,spotify:track:6OJ10ZEgo5ZyBHZE72eD7x,LOVEiS Entertainment,23,93,-1,70,178.0,C#,Major,49,41,48,64,0,10,5,เป็นอดีต,meanband,MEAN Band - เป็นอดีต | PASS [Official MV],LOVEiS+,2018-11-10T07:05:47Z,19574103,85587,https://www.youtube.com/watch?v=Z4BoVKV437g,LOVEiS+,meanbandเป็นอดีตpassofficialmv
เป็นเพราะฝน,5292102,Polycat,spotify:track:7K41SevJ4ihWtiOiF1eAak,Smallroom,85,85,-1,88,136.0,A,Major,58,36,56,63,0,30,3,เป็นเพราะฝน,polycat,POLYCAT - เป็นเพราะฝน | Teardrops [Official MV],SMALLROOM,2016-03-29T11:59:23Z,30649993,128002,https://www.youtube.com/watch?v=qOjlSEkUilc,SMALLROOM,polycatเป็นเพราะฝนteardropsofficialmv
เป็นได้ทุกอย่าง,16214356,URBOYTJ,spotify:track:27qlKjzLoCOzltggfY8FPy,UrboyTJ,7,7,-1,94,88.0,F#,Major,77,80,58,7,0,13,11,เป็นได้ทุกอย่าง,urboytj,URBOYTJ - เป็นได้ทุกอย่าง (EVERYTHING) - OFFICIAL MV,URBOYTJ,2021-12-25T05:00:15Z,61099695,241231,https://www.youtube.com/watch?v=sPBjONugxj4,URBOYTJ,urboytjเป็นได้ทุกอย่างeverythingofficialmv
เป็นไปได้ไหม,1233489,WanMai,spotify:track:6EZNUMSuukeCbvqz1YtNfm,White Bird Music,86,86,-1,4,180.0,A,Major,54,61,73,42,0,12,16,เป็นไปได้ไหม,wanmai,เป็นไปได้ไหม - WanMai [Official MV],White Bird Music,2024-12-05T05:00:06Z,45240223,205620,https://www.youtube.com/watch?v=_6lZ6b3_7Vo,White Bird Music,เป็นไปได้ไหมwanmaiofficialmv
เป็นไรไหม?,3491478,"OG-ANIC, LAZYLOXY",spotify:track:09Mn2O6dtMLCKdeD0BtLdO,Og-Anic,1,8,-1,60,140.0,D,Major,86,97,56,41,0,11,11,เป็นไรไหม,oganiclazyloxy,OG-ANIC x LAZYLOXY : เป็นไรไหม ? [Prod.by NINO],OG-ANIC,2018-09-12T13:48:06Z,359971769,1525858,https://www.youtube.com/watch?v=1sl1PxeU_wk,OG-ANIC,oganicxlazyloxyเป็นไรไหมprodbynino
เผลอหรือตั้งใจ,2107826,Ink Waruntorn,spotify:track:0mt8i1U8mZsptqKxEc4ScO,Viu Thailand x Boxx Music,22,22,-1,17,90.0,F,Major,69,45,63,31,0,12,4,เผลอหรือตั้งใจ,inkwaruntorn,เผลอหรือตั้งใจ - INK WARUNTORN [ Official Audio ],BOXX MUSIC,2021-04-12T05:00:48Z,3669562,33765,https://www.youtube.com/watch?v=7SeFxXTEVbk,BOXX MUSIC,เผลอหรือตั้งใจinkwaruntornofficialaudio
เผลอไป,5299292,Tattoo Colour,spotify:track:1UeqAsVFDiRxuzwN7lo4tI,Smallroom,64,64,-1,54,138.0,D,Minor,59,85,91,7,0,6,4,เผลอไป,tattoocolour,TATTOO COLOUR - เผลอไป | Friend With Benefit [Official MV],SMALLROOM,2014-12-24T10:55:39Z,23468134,132203,https://www.youtube.com/watch?v=piWSFKOKLc0,SMALLROOM,tattoocolourเผลอไปfriendwithbenefitofficialmv
เผื่อวันไหนเธอจะกลับมา,27858869,guncharlie,spotify:track:43eS61ezviPc61XDu6tRYR,Kicks Records,9,9,-1,43,134.0,G#,Major,60,49,63,2,0,29,3,เผื่อวันไหนเธอจะกลับมา,guncharlie,guncharlie - เผื่อวันไหนเธอจะกลับมา | OFFICIAL MV,Kicks Records,2024-02-29T04:00:11Z,40615782,141873,https://www.youtube.com/watch?v=VirFOO7mXDo,Kicks Records,guncharlieเผื่อวันไหนเธอจะกลับมาofficialmv
เผื่อว่าจะพบเธอสักวัน,2974189,The White Hair Cut,spotify:track:3Tzztaw6T9gtOsitE8A4dh,GMM Music Public Company Limited,34,34,-1,19,186.0,C,Major,40,38,62,13,13,15,3,เผื่อว่าจะพบเธอสักวัน,thewhitehaircut,เผื่อว่าจะพบเธอสักวัน - THE WHITE HAIR CUT「Official MV」,Genierock,2022-06-21T11:00:10Z,23781617,127716,https://www.youtube.com/watch?v=J5_oYvthjgA,Genierock,เผื่อว่าจะพบเธอสักวันthewhitehaircutofficialmv
เพชรเต็มตัว,261683,"FIIXD, 1MILL, 19HUNNID",spotify:track:4hRHSindpiYDgSAjPpGRF7,1000 Chaser,80,80,-1,5,106.0,D,Major,85,42,55,18,0,10,6,เพชรเต็มตัว,fiixd1mill19hunnid,"FIIXD, 1MILL & 19HUNNID - เพชรเต็มตัว (Official Video)",1000 CHASER,2020-01-30T08:30:11Z,27265150,308007,https://www.youtube.com/watch?v=FX2K0Br3zo0,1000 CHASER,fiixd1mill19hunnidเพชรเต็มตัวofficialvideo
เพราะเธอ (My Everything),230362,"Earth Patravee, Jan Chan",spotify:track:77ElTw0uuZoLbE5RTly6Al,Move Records,68,68,-1,3,180.0,D,Major,58,54,39,70,0,14,4,เพราะเธอmyeverything,earthpatraveejanchan,เพราะเธอ (My Everything) - EARTH X JAN CHAN [Official MV],Move Records,2021-02-25T12:04:18Z,563575,6496,https://www.youtube.com/watch?v=AkpARvSsC1E,Move Records,เพราะเธอmyeverythingearthxjanchanofficialmv
เพราะเธอนั้นเป็นเหมือนดั่งโลกทั้งใบ,726169,Dept,spotify:track:5W7rKNXaUZ6uyC85SlG2EF,Smallroom,66,66,-1,9,144.0,C#,Minor,51,49,55,0,1,14,3,เพราะเธอนั้นเป็นเหมือนดั่งโลกทั้งใบ,dept,Dept - เพราะเธอนั้นเป็นเหมือนดั่งโลกทั้งใบ | My Vanilla [Official MV],SMALLROOM,2021-10-21T13:00:11Z,8198833,102692,https://www.youtube.com/watch?v=0jzr501QApk,SMALLROOM,deptเพราะเธอนั้นเป็นเหมือนดั่งโลกทั้งใบmyvanillaofficialmv
เพลงที่เธอไม่ฟัง,16280614,Bedroom Audio,spotify:track:6KRj0vz2JEk8Ykt1Q0KKZX,Tero Music,11,11,-1,41,94.0,E,Major,70,58,80,9,0,37,4,เพลงที่เธอไม่ฟัง,bedroomaudio,Bedroom Audio - เพลงที่เธอไม่ฟัง [Official Music Video],TERO MUSIC,2021-09-21T05:00:10Z,75735288,288313,https://www.youtube.com/watch?v=TntfD-GpPd4,TERO MUSIC,bedroomaudioเพลงที่เธอไม่ฟังofficialmusicvideo
เพลงนี้ผมเขียนให้เธอ,5246798,Pondering,spotify:track:09beOtPEjTgYLXNzYFjfLU,Pondering,68,68,-1,37,140.0,E,Major,87,79,66,78,0,39,48,เพลงนี้ผมเขียนให้เธอ,pondering,Pondering - เพลงนี้ผมเขียนให้เธอ,Ponderingbaby,2022-03-25T17:42:33Z,80893540,512338,https://www.youtube.com/watch?v=yiUSvbDRR4o,Ponderingbaby,ponderingเพลงนี้ผมเขียนให้เธอ
เพลงรัก,5422037,Three Man Down,spotify:track:1THWgXia63L6sds6dIMlI9,GMM Music Public Company Limited,17,17,-1,13,122.0,G,Major,54,53,64,38,0,18,3,เพลงรัก,threemandown,No One Else - กี่เพลงรักที่ผ่านไป ก็ยังไม่เคยได้ใช้กับใครสักที | (OFFICIAL MV),Spicydisc,2022-12-15T05:00:04Z,14074802,62882,https://www.youtube.com/watch?v=DjWSpqDp8Eo,Spicydisc,nooneelseกี่เพลงรักที่ผ่านไปก็ยังไม่เคยได้ใช้กับใครสักทีofficialmv
เพลงรักเพลงแรก - Blooming,27043638,LANDOKMAI,spotify:track:79S6mQUxOs8ANRmJTS7agU,What The Duck,18,18,-1,73,148.0,A,Major,60,25,42,76,0,26,3,เพลงรักเพลงแรกblooming,landokmai,LANDOKMAI - เพลงรักเพลงแรก (Blooming) [Official MV],Whattheduck,2023-08-15T12:00:30Z,33172979,194198,https://www.youtube.com/watch?v=N9bashij_7c,Whattheduck,landokmaiเพลงรักเพลงแรกbloomingofficialmv
เพลงรักในวันลา,27291848,Lower Mansion,spotify:track:5oC32WxxER4uaVwJo23RN9,Lower Mansion,24,24,-1,92,170.0,F,Minor,45,24,43,52,0,53,3,เพลงรักในวันลา,lowermansion,เพลงรักในวันลา ( BYE LOVE ) - Lower Mansion [Official MV],Lower Mansion,2022-11-08T07:00:04Z,111049077,331472,https://www.youtube.com/watch?v=77fThUtVqEA,Lower Mansion,เพลงรักในวันลาbyelovelowermansionofficialmv
เพลงเธอเอง / Your melody,64305,Stamp,spotify:track:06aM8yKBaItuEi6jv1unEY,123Records,111,111,-1,1,112.0,A,Major,76,78,76,49,0,31,4,เพลงเธอเองyourmelody,stamp,เพลงเธอเอง Your Melody - STAMP [ Official Audio ],Stamp&Jeri,2021-09-02T09:22:17Z,368067,5482,https://www.youtube.com/watch?v=5FX46NaCAUA,Stamp&Jeri,เพลงเธอเองyourmelodystampofficialaudio
เพลงไม่รัก,1572541,Bedroom Audio,spotify:track:7j1FQSpvcfAPAEYibr4Eka,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,183,183,-1,9,78.0,G,Major,55,13,64,3,1,8,3,เพลงไม่รัก,bedroomaudio,Bedroom Audio - เพลงไม่รัก [Official Music Video],TERO MUSIC,2016-09-05T11:01:05Z,37080418,148277,https://www.youtube.com/watch?v=WS51THj_vyQ,TERO MUSIC,bedroomaudioเพลงไม่รักofficialmusicvideo
