track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart
Mad at Disney,1000424,salem ilese,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,10K Projects,65,65,-1,13
Made For Me,709151,Muni Long,spotify:track:0WIv5qV41y6YjjB9V1biuC,"Supergiant Records, LLC / Def Jam Recordings",150,150,-1,4
Made You Look,982299,Meghan Trainor,spotify:track:0QHEIqNKsMoOY5urbzN48u,Epic,109,109,-1,8
Magic,421925,WIM,spotify:track:1urNcISPElPL9gIcYd1VNu,WIM,184,184,-1,2
Magic Carpet Ride,82823,NCT 127,spotify:track:6F2wRUS8oe71Hs9O58dMKb,SM Entertainment,96,96,-1,1
Magic Shop,53114,BTS,spotify:track:22ryCgQttpV7oCrn7llGRu,BIGHIT MUSIC,6,157,-1,10
Magnetic,14103580,ILLIT,spotify:track:1aKvZDoLGkNMxoRYgkckZG,BELIFT LAB,10,10,-1,33
Mai Aow,63593,"DABOYWAY, YOUNGOHM",spotify:track:14yCfOE9VFmxH8DriXEW6g,Daboyway Publishing,124,124,-1,2
Make A Wish (Birthday Song),2788690,NCT U,spotify:track:6FdShjf7nA2cqEnpv1tIia,SM Entertainment,16,16,-1,24
Make A Wish (Birthday Song) - English Version,125582,NCT U,spotify:track:1iPmAMVMqoT2ZromLzo305,SM Entertainment,128,128,-1,2
Make It Right,871701,BTS,spotify:track:6KUE0HSSudAp9AOycaF6SH,BIGHIT MUSIC,4,4,-1,12
Make It Right (feat. Lauv),1129510,"BTS, Lauv",spotify:track:314ZkcV7oLWG8yWE7LABvH,BIGHIT MUSIC,23,23,-1,15
Make Up (Feat. Crush),191251,"Sam Kim, Crush",spotify:track:19zsSUEuJNzNA6eqInqyF9,Antenna,158,158,-1,4
Make Your Day,54142,NCT 127,spotify:track:3AHenSAPA6AQZZnyuWHJnz,SM Entertainment,143,143,-1,1
Malibu Nights,3966590,LANY,spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,Polydor Records,75,90,-1,95
Mamushi (feat. Yuki Chiba),1753475,"Megan Thee Stallion, Yuki Chiba",spotify:track:5b3XJ1pjrHO5JtY2PcTjnI,Hot Girl Productions,110,110,-1,7
Maniac,189557,Conan Gray,spotify:track:7hpJ9tATWb2vztlq99hERP,Republic Records,150,150,-1,4
Mantra,16340652,JENNIE,spotify:track:2CspwnypzT7rcWI9RfsoSb,OA Entertainment/Columbia,3,3,-1,13
Maria,1252760,HWASA,spotify:track:2kqnQCChvRpDRAasIwc4Rh,"RBW, Inc",67,67,-1,16
Mariposa,1588490,Peach Tree Rascals,spotify:track:4ja2gzrNh9VNigzoXfmbwD,"Homemade Projects, LLC / TenThousand Projects, LLC",100,100,-1,27
Maroon,465520,Taylor Swift,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift,43,43,-1,3
Mastermind,133631,Taylor Swift,spotify:track:7FmYn9e7KHMXcxqGSj9LjH,Taylor Swift,106,106,-1,1
Matsuri,7648788,Fujii Kaze,spotify:track:7AMGgAPFczs3wJgMqu6Eqi,Universal Music LLC,14,14,-1,30
Mayday (Feat. Joy),46672,"Crush, JOY",spotify:track:3k7ikTNf1Ms0ZfTsoe9Blk,P NATION,196,196,-1,1
Me & You,75237,EXID,spotify:track:0dSE54vYYvRNWzVTxE2xTL,BANANA CULTURE,90,90,-1,2
Me & You Together Song,62730,The 1975,spotify:track:4AQzk2yNWKs6sYhZi6NzVN,Polydor Records,106,106,-1,1
Mean It,6588305,"Lauv, LANY",spotify:track:3uc8AGNL0KbvISIrjnfRvN,Lauv,3,3,-1,70
Melbourne,23834703,"Morvasu, TangBadVoice",spotify:track:0nYZ6GR0fCPmxqjPOaPGjJ,What The Duck,1,1,-1,103
Memories,10258151,Maroon 5,spotify:track:2b8fOow8UzyDFAE27YhOZM,Interscope Records*,6,6,-1,99
Merry Go Round,53769,Plastic Plastic,spotify:track:3JgGVWEw4XgRnVUMN269r6,What The Duck,166,166,-1,1
Messy,606802,Lola Young,spotify:track:35ISBknsCeZQtq66xABI9g,Universal-Island Records Ltd.,57,57,-1,2
Met Him Last Night (feat. Ariana Grande),222998,"Demi Lovato, Ariana Grande",spotify:track:4yyX2Iu4xJjW9xMvBZKSBi,Island Records,106,106,-1,4
Mi Último Deseo,214926,BamBam,spotify:track:4fMtTWgn0ooO3iw29iPITO,Abyss Company,172,172,-1,1
Michi Teyu Ku (Overflowing),12373053,Fujii Kaze,spotify:track:5glPFBAuA1C85tBcVWVzvO,Universal Music LLC,11,11,-1,33
Midas Touch,1147448,KISS OF LIFE,spotify:track:0vaxYDAuAO1nPolC6bQp7V,S2 ENTERTAINMENT INC.,76,76,-1,5
Midnight Rain,929325,Taylor Swift,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,32,32,-1,6
Midnight Sky,307185,Miley Cyrus,spotify:track:27ycaQnQAxaPiyeg3nr2aB,RCA Records Label,128,128,-1,5
Mikrokosmos,908799,BTS,spotify:track:5hnbE5BF2e8BCk9OMR1UVC,BIGHIT MUSIC,3,3,-1,12
Mind Games,2317949,Sickick,spotify:track:21a1k8q3DJtsF8GorRfcL8,SICK MUSIC,14,14,-1,18
Mine,40305,Bazzi,spotify:track:7uzmGiiJyRfuViKKK3lVmR,iamcosmic,27,189,-1,27
Miracle,181657,GOT7,spotify:track:7EuwGgjGV5mZdiFxkNVNDd,Republic Records - JYP Entertainment,67,121,-1,6
Mirror Mirror,386285,"F.HERO, MILLI, Changbin (Stray Kids)",spotify:track:59WuWdDH06AYXgdoMENEa3,High Cloud Entertainment,67,67,-1,5
Misfit,387554,NCT U,spotify:track:4W8cwOcrcDzbWQSWqtKG3g,SM Entertainment,71,71,-1,5
Miss Americana & The Heartbreak Prince,58581,Taylor Swift,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift,94,94,-1,1
Mistletoe,933599,Justin Bieber,spotify:track:7xapw9Oy21WpfEcib2ErSA,RBMG/Def Jam,81,81,-1,13
Mmmh,44509,KAI,spotify:track:5dntGTbUtmUO239wQ0k3yM,SM Entertainment,196,196,-1,1
Modern Loneliness,325053,Lauv,spotify:track:7MZF7YLxOP2to9iblSulLc,Lauv,93,93,-1,5
Mona Lisa,706870,DICE,spotify:track:3H4k0YdtIxrZVORbW57wtp,SONRAY MUSIC,79,79,-1,3
Monalisa (Version R&B),342249,"Vrach, Secret Boy",spotify:track:1Soy0VES7EBsLEAg1Qu97u,Vrach,149,149,-1,2
Monday to Sunday,74936,Daily Vitamin,spotify:track:6Zz3J1DWR0mYv7YpckTdtA,Genie Music Corporation,157,157,-1,2
Money In The Grave (Drake ft. Rick Ross),171540,"Drake, Rick Ross",spotify:track:5ry2OE6R2zPQFDO85XkgRb,Republic Records,85,85,-1,4
Monster,2042607,Red Velvet - IRENE & SEULGI,spotify:track:6c1QaQHdDhtFMfUkhueuXK,SM Entertainment,10,10,-1,16
Monster (Shawn Mendes & Justin Bieber),2698447,"Shawn Mendes, Justin Bieber",spotify:track:1HbA4N1MiOsPthALesGFR1,Shawn Mendes LP4-5 PS/ Island,26,26,-1,23
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",59887,"24kGoldn, Justin Bieber, J Balvin, iann dior",spotify:track:6FuGJB290AQMAHTfjOYVaK,Records/Columbia,148,148,-1,1
Mood (feat. iann dior),3465322,"24kGoldn, iann dior",spotify:track:3tjFYV6RSFtuktYl3ZtYcq,Records/Columbia,57,57,-1,50
Moon,763705,Blackbeans,spotify:track:6A1J0V0lE0kvTfR5pJcqW1,Blackbeans,45,45,-1,8
Moonlight,5630440,Kali Uchis,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Geffen Records,77,77,-1,33
Moonlit Floor (Kiss Me),64642693,LISA,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Lloud Co./RCA Records,1,1,-1,14
Moonlit Floor (Kiss Me) - Santa Baby Remix,328422,LISA,spotify:track:2Dtev1Evm1XyyTRhb6UaD8,Lloud Co./RCA Records,90,90,-1,1
More & More,52895,Finding Hope,spotify:track:5oYMLJBYRv0I3D5GZEqODA,Finding Hope,193,193,-1,1
Morning,2130006,LAZYLOXY,spotify:track:29Fh92NfO9dq9T05FMgyAi,Yupp! Entertainment,95,95,-1,31
Moth To A Flame (with The Weeknd),269628,"Swedish House Mafia, The Weeknd",spotify:track:2gpWyfu7eZ01zzncHpxOtA,Republic Records,74,74,-1,4
Mother's Daughter,71705,Miley Cyrus,spotify:track:2WyRfGeHo97VC5mP1BBSzr,RCA/Legacy,115,115,-1,2
Motivation,388738,Normani,spotify:track:0rIAC4PXANcKmitJfoqmVm,Keep Cool/RCA Records,104,104,-1,8
Motley Crew,187063,Post Malone,spotify:track:40uMIn2zJLAQhNXghRjBed,Republic Records,92,92,-1,3
Moveไปไหน (Unmovable) / Boys Don't Cry,239833,BRIGHT,spotify:track:6Z9nGVlWmknc1OilcaRF5P,GMM Music Public Company Limited,83,83,-1,4
Movie Star,180080,CIX,spotify:track:65pVi11JqwSZqUuYAqLP36,WM Korea,75,75,-1,4
Mr. Everything,20175828,Billkin,spotify:track:4CHnBhfsGuReet1IMOrueC,Billkin Entertainment,2,2,-1,61
Mr. Incorrect,179477,Malcolm Todd,spotify:track:4IbHvRGmGWNmwaI8x9RMDS,Columbia,120,120,-1,1
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),290033,Taylor Swift,spotify:track:2CYVETnhM9aytqrazYYwrK,Taylor Swift,68,68,-1,4
Mushroom Chocolate (with 6LACK),215428,"QUIN, 6LACK",spotify:track:6DEhBd4RGr8MbSAtSNNtai,Fantasy Soul/Interscope Records,109,109,-1,4
Music Box : Reflection,252819,j-hope,spotify:track:0PJSXtjkdTjJzZAMyNus02,BIGHIT MUSIC,57,57,-1,2
"Music, Dance",51937,NCT 127,spotify:track:2zlbTHy7epxEemiunGB5Tv,SM Entertainment,197,197,-1,1
Must Be Nice,203491,BamBam,spotify:track:6yqa12mAcSfDOUAkY7xRBb,Abyss Company,194,194,-1,1
My Angel,75543,"Illslick, DM, SantaZ",spotify:track:5YYxsCwvUiNNbDak7ATSPS,ILLSLICK,170,170,-1,3
My Bad,376739,Khalid,spotify:track:1DUSuNhF8P5vUGNPpQiZa5,"Right Hand Music Group, LLC/RCA Records",45,45,-1,7
My Boy Only Breaks His Favorite Toys,202746,Taylor Swift,spotify:track:2XXwLdtuAcE0HSCu61ijAb,Taylor Swift,133,133,-1,1
My Ecstasy,142740,"BRIGHT, D Gerrard",spotify:track:1adZCcp1Zd0hCLwh6X2Oym,GMM Music Public Company Limited,136,136,-1,1
My Favourite Clothes,3470874,RINI,spotify:track:2ZwIO3ufWLFYxtEoam9ydu,Warner Records,102,102,-1,62
My Love,62694,D.O.,spotify:track:3B60EkZSvq0tuY7xzjb9Fu,SM Entertainment,100,100,-1,1
My Love Mine All Mine,12936425,Mitski,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Dead Oceans,29,29,-1,45
My Moon,4375401,"Saran, Simon",spotify:track:1kynRiOydIAzpVIXOKf5iH,SARAN,97,97,-1,24
My Oh My (feat. DaBaby),886315,"Camila Cabello, DaBaby",spotify:track:3yOlyBJuViE2YSGn3nVE1K,Syco Music/Epic,65,65,-1,15
My Time,438833,BTS,spotify:track:4vTgx6h4seHvkuFh84JXYP,BIGHIT MUSIC,33,33,-1,5
My Universe,12018600,"Coldplay, BTS",spotify:track:46HNZY1i7O6jwTA7Slo2PI,Parlophone UK,3,3,-1,76
My Universe - Instrumental,99580,"Coldplay, BTS",spotify:track:2sp32rIevQhpbo0Z4aQzoe,Parlophone UK,76,76,-1,1
My Universe - SUGA's Remix,54753,"Coldplay, BTS, SUGA",spotify:track:6BeOJPXMstvXolxKbL09kR,Parlophone UK,158,158,-1,1
My You,553116,Jung Kook,spotify:track:0pNFrM5L0te1EXGxveeYiR,BIGHIT MUSIC,96,96,-1,3
My Youth,269813,NCT DREAM,spotify:track:3vG5ilGpaYA2MhVtyTORF1,SM Entertainment,62,62,-1,4
N33d you,859514,"Kennocha, Naphat",spotify:track:5IEWdmHy3Lr48BPKzE7n2N,4634957 Records DK,138,138,-1,6
N95,68277,Kendrick Lamar,spotify:track:2FeBslNBMdR9V58uv6hd2t,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,139,139,-1,1
NAKKA (with IU),98350,"AKMU, IU",spotify:track:4t2FIqZJORKZGSKg30SShr,YG Entertainment,130,130,-1,2
NANANA,4576454,GOT7,spotify:track:2tEMbypmvYhf84mzVbhxwZ,WM Korea,3,3,-1,17
NASA,112754,Ariana Grande,spotify:track:4SPu0Ql902hTVXkBoNIYtq,Republic Records,60,60,-1,3
NDA,146933,Billie Eilish,spotify:track:6uqyE384HDSsuwpoF4mjrL,Darkroom/Interscope Records,70,70,-1,2
NEURON (with Gaeko & YOON MIRAE),15424789,"j-hope, Gaeko, YOON MIRAE",spotify:track:11sirgYaEutV40tkvgpHN6,BIGHIT MUSIC,3,3,-1,34
NIGHT DANCER,4781407,imase,spotify:track:3gmn76fCtpDazGMnN0QMHX,Universal Music LLC,66,66,-1,24
NIGHT RIDER,82784,Joji,spotify:track:1c39AwcrkN9srI7Az5662I,88rising Music,199,199,-1,1
NO ONE,301153,"LeeHi, B.I",spotify:track:0lhZsFfTpITnjK5q8lrDLR,YG Entertainment,53,53,-1,7
NOBODY,122352,TRINITY,spotify:track:6E0AGiI53Ty5VvMFNGqZq0,4NOLOGUE,153,153,-1,2
NOPRADA,255696,Rifle,spotify:track:7wqrxP0FYcaUWSCm66PoJF,Rifle,137,137,-1,2
NOT BY THE MOON,347999,GOT7,spotify:track:1pmfd0ohjfh1qXPWvjaC1o,Republic Records - JYP Entertainment,58,58,-1,5
NUNU NANA,342549,Jessi,spotify:track:4Bmk7JYOquhWmSMMW4WebM,P NATION,103,103,-1,5
NVMD,2154611,Denise Julia,spotify:track:7ArVzlFsFsQXNseVXmdOyk,Denise Julia,60,60,-1,20
Nap of a star,54697,TOMORROW X TOGETHER,spotify:track:6JxNli46YwzPdPiHnEQUeC,Republic Records - TXT,128,128,-1,2
Nasty,2347531,Tinashe,spotify:track:6NjWCIYu1W8xa3HIvcIhd4,"Tinashe Music Inc., under exclusive license to Nice Life Recording Company",85,85,-1,9
Naughty,53325,Red Velvet - IRENE & SEULGI,spotify:track:0P8lbWigAHXPKxUG60xh79,SM Entertainment,199,199,-1,1
Nectar,57179,WayV,spotify:track:0yWIL3sx36cPUrsj4w82zL,SM Entertainment,167,167,-1,1
Need to Know,3482358,Doja Cat,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Kemosabe Records/RCA Records,44,44,-1,45
Neva Play (feat. RM of BTS),4030978,"Megan Thee Stallion, RM",spotify:track:2ZqTbIID9vFPTXaGyzbb4q,Hot Girl Productions,5,5,-1,5
Never Be the Same,754031,Camila Cabello,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Syco Music/Epic,3,54,-1,37
Never Gonna Come Down,117201,"Mark Tuan, BIBI",spotify:track:2u2QmdOex0MnbWuHmC7jcD,"MARVEL/Hollywood Records, Inc./Interscope Records",107,107,-1,2
Never Goodbye,61698,NCT DREAM,spotify:track:5EAfUqytXYbH0yUZR3QGli,SM Entertainment,154,154,-1,1
Never Let Go,19918956,Jung Kook,spotify:track:2nRMW95dnOILirpjbksLTs,BIGHIT MUSIC,1,1,-1,24
Never Not,3266535,Lauv,spotify:track:4fFfyouye6vrX9o9z4PVMu,Lauv,51,51,-1,67
Never Really Over,919351,Katy Perry,spotify:track:5PYQUBXc7NYeI1obMKSJK0,Capitol Records,24,24,-1,12
Nevertheless,50962,Night Off,spotify:track:6fG9JVdUx4Ttks3tDwQMRs,ADA Korea,143,143,-1,1
New Genesis,191052,Ado,spotify:track:28MATCYDctW5EiBa2repxb,Universal Music LLC,122,122,-1,2
New Jeans,3407100,NewJeans,spotify:track:6rdkCkjk6D12xRpdMXy0I2,ADOR,18,18,-1,12
New Light,24895,John Mayer,spotify:track:40FLJc17FMZaPmCQEEZgB0,Columbia,28,184,-1,12
New Normal,47299,Khalid,spotify:track:2CIYemjFXdmCWpJnfbtrD6,"Right Hand Music Group, LLC/RCA Records",150,150,-1,1
New Rules,166324,Dua Lipa,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,Warner Records,5,128,128,77
New Woman (feat. ROSALÍA),56948799,"LISA, ROSALÍA",spotify:track:7ov3TDp5D00Rnu5R1viX4w,Lloud Co./RCA Records,1,1,-1,21
New Year's Resolution,49457,Morvasu,spotify:track:3BRd3F6VSzsucBg0QLYo6c,What The Duck,171,171,-1,1
New thing (Prod. ZICO) (Feat. Homies),178591,"ZICO, HOMIES",spotify:track:5mdWIwsJAzR97ShGkt8gcR,Genie Music Corporation,141,141,-1,2
Next Level,6305183,aespa,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,SM Entertainment,6,6,-1,50
Next Love,964898,BADMIXY,spotify:track:492eKEx8TLDi1o4odvw0VF,BADMIXY,90,90,-1,5
Nice To Meet Ya,174263,Niall Horan,spotify:track:3cphb8kdsjElYR7r5icK3H,Capitol Records,187,187,-1,4
Night Changes,5266714,One Direction,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Syco Music,61,61,-1,27
Nightmare,143904,Halsey,spotify:track:340UVheS8z3ncW9TTUhAbc,Capitol Records,61,61,-1,3
Nights Like This (feat. Ty Dolla $ign),328426,"Kehlani, Ty Dolla $ign",spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,TSNMI / Atlantic,59,59,-1,9
Nightwalker,66697861,TEN,spotify:track:4RiudH8RehvLLrk8uNgIdR,SM Entertainment,2,2,-1,47
No,167982,CLC,spotify:track:3sygLAUhHsJsQ0cBk6fxRd,CUBE ENTERTAINMENT,61,61,-1,5
No Doubt,1208588,ENHYPEN,spotify:track:44hqFxUWsADWewEJELnncj,BELIFT LAB,33,33,-1,3
No Guidance (feat. Drake),221774,"Chris Brown, Drake",spotify:track:6XHVuErjQ4XNm6nDPVCxVX,Chris Brown Entertainment/RCA Records,106,106,-1,5
No Manners,71273,SuperM,spotify:track:3dJecOICXVH0e9oDU6wDyN,SM Entertainment/Capitol Records,91,91,-1,1
No Matter What I Do (feat. JE T’AIME),130268,"ALLY, JE T’AIME",spotify:track:4EqCkq0tmIUVkv3IocHdsM,411 Entertainment,92,92,-1,2
No More Dream,317316,BTS,spotify:track:6GoFIkTKX9CIGgM9APx5UB,BIGHIT MUSIC,90,90,-1,2
"No New Friends (feat. Sia, Diplo, and Labrinth)",136755,"Sia, Diplo, Labrinth, LSD",spotify:track:6Dma0t0hOe6Bd6u5YRKF3n,Records/Columbia,109,109,-1,5
No Shame,46767,5 Seconds of Summer,spotify:track:5JSVa5i6lFPoyOzK4gj0Ox,5 Seconds Of Summer/Interscope,181,181,-1,1
No Sleep (feat. Bonn),166530,"Martin Garrix, Bonn",spotify:track:1ahVFh0ViDZr8LvkEVlq3B,Epic Amsterdam,115,115,-1,6
No Time To Die,327585,Billie Eilish,spotify:track:73SpzrcaHk0RQPFP73vqVR,Darkroom/Interscope Records,57,57,-1,4
No Way (feat. Thaitanium),21666,"Boom Boom Cash, THAITANIUM",spotify:track:4Pb22vDH05eY0WEStvGeQs,WM/Thailand,19,161,103,10
No Way!,37198,Bazzi,spotify:track:0yYwS7CXKIPC4kWPvZQfsT,iamcosmic,190,190,-1,1
No matter,73033,EXO,spotify:track:5fumVsa0IxAEJvHHu2F2k5,SM Entertainment,94,94,-1,1
No.2 (with parkjiyoon),145931,"RM, parkjiyoon",spotify:track:5ky45fGKbzGYilDewlBD6Z,BIGHIT MUSIC,105,105,-1,1
Nobody Gets Me,102880,SZA,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,Top Dawg Entertainment/RCA Records,167,167,-1,1
Nobody Knows,3073694,"Stamp, Christopher Chu",spotify:track:45qZ8r4atGNjdFhhBy2Cvw,123Records,6,6,-1,22
Nobody's Love,492476,Maroon 5,spotify:track:3kwgqoBqTwoAH4nT29TYrq,Interscope Records*,58,58,-1,5
Noir,53422,SUNMI,spotify:track:4yJ6CHGtEjUnMsZ4IMqReH,MAKEUS ENTERTAINMENT,116,116,-1,2
NonStop,151739,NCT 127,spotify:track:23a4qKSwqUK70S8GnXa0Js,SM Entertainment,65,65,-1,2
Nonsense,24924779,Sabrina Carpenter,spotify:track:6dgUya35uo964z7GZXM07g,Island Records,31,31,-1,104
Nonstop,149285,OH MY GIRL,spotify:track:5joNJn9LUvYcamWwa2iYCL,WM ENTERTAINMENT INC.,132,132,-1,3
Not Alone,91286,NCT 127,spotify:track:5N48rfOMFf2XkHpqPoAqzW,SM Entertainment,79,79,-1,1
Not Around,219901,Nova,spotify:track:1Adhz5VVDZxhojOLfQQUxa,Boom.Records,118,118,-1,4
Not Like Us,1164918,Kendrick Lamar,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"Kendrick Lamar, under exclusive license to Interscope Records",123,123,-1,5
Not Ok,64100,"Kygo, Chelsea Cutler",spotify:track:6aoGtdWXBkYQ2O2wnyIz2x,Kygo,138,138,-1,2
Not Romantic,322862,NONT TANONT,spotify:track:09whSxd83dqNcsKZvmmwko,LOVEiS Entertainment,100,100,-1,2
Not Shy,2220926,ITZY,spotify:track:4ecVWqbtW6phQGpZMAyqIU,Republic Records - ITZY,20,20,-1,23
Not Yet!,108007,MILLI,spotify:track:6o7hhX1InidIA305ScK3wP,Yupp! Entertainment/88rising Music,146,146,-1,2
Not a Home,773470,Pardyalone,spotify:track:3ZWkJqZCGUNerhkijP3ien,BMG Rights Management (US) LLC,72,72,-1,6
Nothing Breaks Like a Heart (feat. Miley Cyrus),146272,"Mark Ronson, Miley Cyrus",spotify:track:27rdGxbavYJeBphck5MZAF,Columbia,116,133,125,10
Now That We Don't Talk (Taylor's Version) (From The Vault),147258,Taylor Swift,spotify:track:5KD6AEm19QnMbfWpfoOHMl,Taylor Swift,182,182,-1,1
Now or Never,97395,"GOT7, Jonas Blue",spotify:track:6oygMvl93dCA3xOJqT50m5,Republic Records - JYP Entertainment,149,149,-1,2
Nxde,1987882,(G)I-DLE,spotify:track:6NnCWIWV740gP7DQ8kqdIE,Cube Entertainment,64,64,-1,15
O.O,1881411,NMIXX,spotify:track:1m2PksrrMpIev63uPxT1V0,Republic Records - NMIXX,21,21,-1,15
OK Not To Be OK,175841,"Marshmello, Demi Lovato",spotify:track:0zzVTGyRrWpQu8Fr28NRAv,Joytime Collective,152,152,-1,3
OK!,65113,NCT U,spotify:track:5d2mc1dOSOLw25fJ7WH5fl,SM Entertainment,137,137,-1,1
OMG,23514258,NewJeans,spotify:track:65FftemJ1DbbZ45DUfHJXE,ADOR,2,2,-1,56
ON,2345246,BTS,spotify:track:2QyuXBcV1LJ2rq01KhreMF,BIGHIT MUSIC,6,6,-1,29
ON (Feat. Sia),761815,"BTS, Sia",spotify:track:3IB5qOeMayvpOdHxYCL5tZ,BIGHIT MUSIC,19,19,-1,8
ON TEN,1505818,TEN,spotify:track:41KTGiWZ3acbnlUqTpiL7Y,SM Entertainment,77,77,-1,7
ONE GIRL,3780237,"Saran, 2T FLOW, BlackHeart",spotify:track:021QfEXbcQjwwUHmXuDswD,SARAN,41,41,-1,10
ONLY,4742261,LeeHi,spotify:track:6TBJkXHPhu3EsMk1bshwuI,"Genie Music Corporation, Stone Music Entertainment",6,6,-1,34
OOOWEE,84197,"F.HERO, Twopee Southside, YUGYEOM",spotify:track:0OVidAFsl94UqP9RZHX50W,F.HERO,197,197,-1,1
ORANGE,195508,TREASURE,spotify:track:3ud65LzKLgdsEzktLvFXgc,YG Entertainment,76,76,-1,3
Oasis,599745,Patrickananda,spotify:track:0h48eAfbK0dlgnTf3x1lmK,WM/Thailand,91,91,-1,11
Obsession,877632,EXO,spotify:track:7fK0csBoqbcgUuWGV0cpoD,SM Entertainment,25,25,-1,12
Oh My God,378356,Adele,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Columbia,58,58,-1,4
Oh my god,589604,(G)I-DLE,spotify:track:2DmRXiyn03tOqKgEJXlaiJ,Universal Music LLC,47,47,-1,8
Old Love,5504150,"yuji, putri dahlia",spotify:track:3W4U7TEgILGpq0EmquurtH,yuji,32,32,-1,31
Old Town Road,162964,Lil Nas X,spotify:track:53CJANUxooaqGOtdsBTh7O,Columbia,130,130,-1,5
Old Town Road (feat. Billy Ray Cyrus) - Remix,1501905,"Lil Nas X, Billy Ray Cyrus",spotify:track:2YpeDb67231RjR0MgVLzsG,Columbia,45,45,-1,27
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,85786,"Lil Nas X, RM, BTS",spotify:track:6woeVu3fVMflqen1t4N6pg,Columbia,55,55,-1,1
Old Town Road - Remix,83339,"Lil Nas X, Billy Ray Cyrus, Mason Ramsey, Young Thug",spotify:track:6jmZlyf9DxcIoRrjw02YXm,Columbia,131,131,-1,2
On A Roll,165486,Ashley O,spotify:track:56JyMaElW79S7TDWh1Zw1m,RCA Records Label,116,116,-1,4
On My Way,596348,"Alan Walker, Sabrina Carpenter, Farruko",spotify:track:4n7jnSxVLd8QioibtTDBDq,Kreatell Music,57,57,-1,13
On My Youth,311425,WayV,spotify:track:2XVtXrEu5C8V38u22Xt2Yy,LABEL V,156,156,-1,2
On The Ground,14124862,ROSÉ,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,YG Entertainment,1,1,-1,85
One (Monster & Infinity),62988,SuperM,spotify:track:79rZwU6UJ7FwODmAqXJqmO,SM Entertainment/Capitol Records,149,149,-1,1
One Kiss (with Dua Lipa),625318,"Calvin Harris, Dua Lipa",spotify:track:7ef4DlsgrMEH11cDZd32M6,Sony Music UK,15,158,-1,31
"One Of The Girls (with JENNIE, Lily Rose Depp)",37275298,"The Weeknd, JENNIE, Lily-Rose Depp",spotify:track:1VNWdmXSbaNrnWod10WIL0,Universal Republic Records,10,10,-1,77
One Right Now (with The Weeknd),3170566,"Post Malone, The Weeknd",spotify:track:00Blm7zeNqgYLPtW6zg8cj,Republic Records,16,16,-1,31
One Thing Right,441913,"Marshmello, Kane Brown",spotify:track:4hPpVbbakQNv8YTHYaOJP4,Joytime Collective,59,59,-1,8
One in a Million,479573,"Mark Tuan, Sanjoy",spotify:track:1dkhx3oH7UVYnWaVCPSQY7,PORT22,35,35,-1,5
Only Human,252615,Jonas Brothers,spotify:track:0DiDStADDVh3SvAsoJAFMk,Jonas Brothers Recording,87,87,-1,6
Only The Young - Featured in Miss Americana,179442,Taylor Swift,spotify:track:2slqvGLwzZZYsT4K4Y1GBC,Taylor Swift,91,91,-1,3
Onlyfan,8872773,The Parkinson,spotify:track:79qhHPvit6BeOVu2wNnLgJ,Spicy Disc,45,45,-1,25
Orphans,51161,Coldplay,spotify:track:6muOWhMh7Tf0UFUtMDBhUR,Parlophone UK,153,153,-1,1
Our Song,195290,"Anne-Marie, Niall Horan",spotify:track:5zqObw7wjBgL9TDiAymxPn,Atlantic Records/Asylum,121,121,-1,4
Our Summer,69933,TOMORROW X TOGETHER,spotify:track:3qbHA5vvQj249vmnhcTxQV,Republic Records - TXT,97,97,-1,2
Out Of The Woods (Taylor's Version),170539,Taylor Swift,spotify:track:045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,130,130,-1,1
Out of Time,2320084,The Weeknd,spotify:track:2SLwbpExuoBDZBpjfefCtV,XO / Republic Records,49,49,-1,25
Outro : Ego,370443,BTS,spotify:track:3r9FFjLrAIQjoR8pSHVPC9,BIGHIT MUSIC,63,63,-1,3
Outta My Head (with John Mayer),452243,Khalid,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,"Right Hand Music Group, LLC/RCA Records",23,23,-1,7
