track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
มีแค่เรา,3910306,"F.HERO, LAZYLOXY, OG-ANIC",spotify:track:7b9aHUDuKbMztMZQ90I7CY,What The Duck,1,1,-1,35,123.0,C,Minor,85,90,81,18,0,9,12,มีแค่เรา,fherolazyloxyoganic,F.HERO Ft. LAZYLOXY & OG-ANIC (Prod. By NINO) - มีแค่เรา [Official MV],Whattheduck,2019-01-24 10:00:13+00:00,207873894,945970,https://www.youtube.com/watch?v=7bkHtMw620M,Whattheduck,fheroftlazyloxyoganicprodbyninoมีแค่เราofficialmv
มีแต่เธอในหัวใจ,299412,"POKMINDSET, Margie",spotify:track:02fQLERHX9nqlnIfJOciua,Mindset Mob,64,64,-1,4,85.0,D,Major,73,71,55,55,0,10,9,มีแต่เธอในหัวใจ,pokmindsetmargie,มีแต่เธอในหัวใจ - POKMINDSET x Margie [Official MV],Mindset Mob,2019-08-22 05:00:03+00:00,3705579,85977,https://www.youtube.com/watch?v=dq-nTjH_utU,Mindset Mob,มีแต่เธอในหัวใจpokmindsetxmargieofficialmv
มีแฟนรึยัง,174903,"Wonderframe, Kanto",spotify:track:3UHt7q3LBNomp1fSZe92EE,WM/Thailand,61,61,-1,3,100.0,G,Major,77,51,64,13,0,20,5,มีแฟนรึยัง,wonderframekanto,WONDERFRAME X KANTO(칸토) - มีแฟนรึยัง (DEJAVU) 【Official Music Video】,Wayfer Records,2019-05-31 11:00:17+00:00,2010237,33955,https://www.youtube.com/watch?v=dwkr1fB4WmQ,Wayfer Records,wonderframexkantoมีแฟนรึยังdejavuofficialmusicvideo
มูเตลู,367164,PiXXiE,spotify:track:2kOjL0u5y52fT037X7arfl,LIT ENTERTAINMENT,100,100,-1,6,105.0,A,Major,87,34,75,15,0,14,5,มูเตลู,pixxie,PiXXiE - มูเตลู (MUTELU) OFFICIAL M/V,LIT Entertainment,2021-10-04 09:14:40+00:00,20940631,196456,https://www.youtube.com/watch?v=kQQAp6zfV7U,LIT Entertainment,pixxieมูเตลูmuteluofficialmv
ยอม (Surrender),3636309,"Billkin, PP Krit",spotify:track:6UuJgXnKGdAWeRwD8asDI3,"BKPP ENTERTAINMENT CO., LTD",20,20,-1,11,101.0,B,Major,79,76,55,8,0,7,7,ยอมsurrender,billkinppkrit,"Billkin, PP Krit - ยอม (Surrender) - Live Session (BILLKIN PP KRIT x BUS7)",Billkin & PP Krit Official,2024-08-02 12:00:44+00:00,3943700,52447,https://www.youtube.com/watch?v=RF6vTngCN7A,Billkin & PP Krit Official,billkinppkritยอมsurrenderlivesessionbillkinppkritxbus7
ยอม (White Flag),12595265,LANDOKMAI,spotify:track:1VfxBuhaRC8rnE4VAPQ4Qk,What The Duck,11,11,-1,38,150.0,D,Major,62,60,56,55,2,46,3,ยอมwhiteflag,landokmai,LANDOKMAI - ยอม (White Flag) [Official Lyrics],Whattheduck,2024-01-31 17:00:08+00:00,6022917,51243,https://www.youtube.com/watch?v=5Z2FYlaQGNg,Whattheduck,landokmaiยอมwhiteflagofficiallyrics
ยอมแพ้ (Surrender),130794,Lomosonic,spotify:track:2ejwovmjoyIjQ6nAGNM5r3,GMM Music Public Company Limited,64,64,-1,2,146.0,F#,Minor,51,48,72,34,0,44,3,ยอมแพ้surrender,lomosonic,ยอมแพ้ (Surrender) l LOMOSONIC 【Official Lyrics Video】,Sanamluang Music,2019-07-19 10:58:41+00:00,1985750,19339,https://www.youtube.com/watch?v=N3pCAcEEKp0,Sanamluang Music,ยอมแพ้surrenderllomosonicofficiallyricsvideo
ยังคงคอย,3472824,Hers,spotify:track:7tFrJ1JPTVmQKVU5XlGQdb,What The Duck,95,95,-1,59,92.0,D,Major,78,57,27,12,0,11,3,ยังคงคอย,hers,[MAD] ยังคงคอย - Hers (Cover) | NONT TANONT,MadpuppetStudio,2020-04-11 13:02:11+00:00,118343437,491530,https://www.youtube.com/watch?v=CpBqAbHKvUo,MadpuppetStudio,madยังคงคอยherscovernonttanont
ยังคงสวยงาม (When The Film’s Over),1096566,Tilly Birds,spotify:track:1TpQH7j6SC6RQ4qlpjT38V,GMM Music Public Company Limited,25,25,-1,9,170.0,E,Major,36,26,54,32,0,10,4,ยังคงสวยงามwhenthefilmsover,tillybirds,ยังคงสวยงาม (When The Film’s Over) - Tilly Birds |Official MV|,GeneLab,2020-07-14 11:00:11+00:00,4787166,67415,https://www.youtube.com/watch?v=7ThDBzRLes8,GeneLab,ยังคงสวยงามwhenthefilmsovertillybirdsofficialmv
ยังจำได้ไหม (Do You?),161115,SCRUBB,spotify:track:4DSEtYIdhXSgdqoDOZOxRu,Scrubb,74,74,-1,3,120.0,B,Minor,81,90,73,30,0,11,4,ยังจำได้ไหมdoyou,scrubb,ยังจำได้ไหม (Do You?),SCRUBB - Topic,2020-02-19 10:02:18+00:00,138146,573,https://www.youtube.com/watch?v=X-HoFrsF0HU,SCRUBB - Topic,ยังจำได้ไหมdoyou
ยังรอ…,682559,Marc Tatchapon,spotify:track:4vI3jw8Fi8fDH0gGWzttGt,Boxx Music,76,76,-1,12,150.0,D#,Major,59,59,46,72,0,16,3,ยังรอ,marctatchapon,ยังรอ... - MARC TATCHAPON [ Official MV ],BOXX MUSIC,2019-11-18 11:58:07+00:00,3686570,30752,https://www.youtube.com/watch?v=ccwDZyB-cjg,BOXX MUSIC,ยังรอmarctatchaponofficialmv
ยังไปไม่ไหว,1765846,Earth Patravee,spotify:track:1Efq7J3I1fJ4A6RMQQ5S95,Move Records,66,66,-1,27,156.0,F#,Major,60,26,25,84,0,10,3,ยังไปไม่ไหว,earthpatravee,ยังไปไม่ไหว - เอิ๊ต ภัทรวี [Official MV],Move Records,2020-11-18 04:00:06+00:00,34431986,118221,https://www.youtube.com/watch?v=KkxQSC1c6v4,Move Records,ยังไปไม่ไหวเอิ๊ตภัทรวีofficialmv
ยันจุดสิ้นสุดเวลา,6154255,Arert,spotify:track:5XiZuxC57MLauj0IJJ3Qn2,Arert,56,56,-1,29,167.0,C,Major,54,20,19,92,79,12,4,ยันจุดสิ้นสุดเวลา,arert,Arert - ยันจุดสิ้นสุดเวลา (Lyric Video),Arert,2023-09-28 15:08:22+00:00,7335029,36487,https://www.youtube.com/watch?v=1LjjxugVn5k,Arert,arertยันจุดสิ้นสุดเวลาlyricvideo
ยินดี - เพลงประกอบละครมาตาลดา ช่อง 3,30562624,sarah salola,spotify:track:5DMALWZOGyyc7noptzvF2j,CHANDELIER MUSIC,10,10,-1,66,80.0,C#,Minor,58,46,48,57,0,24,5,ยินดีเพลงประกอบละครมาตาลดาช่อง3,sarahsalola,ยินดี (เพลงประกอบละครมาตาลดา ช่อง 3) - SARAH SALOLA,เปรม,2023-09-07 16:04:05+00:00,86,3,https://www.youtube.com/watch?v=uMRGXmdr638,เปรม,ยินดีเพลงประกอบละครมาตาลดาช่อง3sarahsalola
ยิ่งดุยิ่งชอบ,295598,Billkin,spotify:track:2EKBiUviGslPW2qgesNsQX,Billkin Entertainment,119,119,-1,1,125.0,A#,Major,79,88,58,6,0,7,5,ยิ่งดุยิ่งชอบ,billkin,Billkin - ยิ่งดุยิ่งชอบ - Official MV,Billkin Entertainment,2024-12-12 13:00:07+00:00,2244737,33558,https://www.youtube.com/watch?v=ngA3TvFRL0o,Billkin Entertainment,billkinยิ่งดุยิ่งชอบofficialmv
ยิ่งเหงายิ่งคิดถึงเธอ,196537,SERIOUS BACON,spotify:track:6CgJl6EjINVDLvRTYIHwl2,Boxx Music,117,117,-1,2,97.0,A,Major,61,50,64,58,0,17,3,ยิ่งเหงายิ่งคิดถึงเธอ,seriousbacon,ยิ่งเหงายิ่งคิดถึงเธอ - SERIOUS BACON [ OFFICIAL VISUALIZER : HOUSE OF TEARS ],BOXX MUSIC,2022-09-13 13:00:14+00:00,1659182,11449,https://www.youtube.com/watch?v=1AxEGl_KAiw,BOXX MUSIC,ยิ่งเหงายิ่งคิดถึงเธอseriousbaconofficialvisualizerhouseoftears
ยิ่งใกล้ยิ่งเก็บ,2632937,"I HATE MONDAY, feat. AUTTA",spotify:track:1GcLstNhtKD1c60tPGxYcH,GMM Music Public Company Limited,15,15,-1,16,108.0,G#,Major,81,76,67,80,0,54,4,ยิ่งใกล้ยิ่งเก็บ,ihatemondayfeatautta,ยิ่งใกล้ยิ่งเก็บ - I HATE MONDAY FEAT.AUTTA [Official MV],OfficialWhiteMusic,2021-04-27 13:00:06+00:00,807060,13954,https://www.youtube.com/watch?v=L3dDNMDuv8Y,OfficialWhiteMusic,ยิ่งใกล้ยิ่งเก็บihatemondayfeatauttaofficialmv
ยิ่งใกล้ยิ่งไม่รู้จัก,6129766,Wan Thanakrit,spotify:track:2opZpuOcnBYJbfqm2IJIMU,Spicy Disc,12,12,-1,40,136.0,G#,Major,60,43,51,7,0,19,3,ยิ่งใกล้ยิ่งไม่รู้จัก,wanthanakrit,ว่าน ธนกฤต - ยิ่งใกล้ยิ่งไม่รู้จัก | (OFFICIAL MV),Spicydisc,2020-06-18 12:00:16+00:00,48962540,236491,https://www.youtube.com/watch?v=_vQEOPDj2F4,Spicydisc,ว่านธนกฤตยิ่งใกล้ยิ่งไม่รู้จักofficialmv
ยิ่งไกลยิ่งชัด,569319,Two Popetorn,spotify:track:1a36bnN4bRYpP8pbPdJbft,TWO Popetorn,30,30,-1,5,109.0,E,Major,79,91,62,34,0,8,7,ยิ่งไกลยิ่งชัด,twopopetorn,ยิ่งไกลยิ่งชัด - ตู่ ภพธร [OFFICIAL MV],Two Popetorn,2019-11-04 12:00:11+00:00,2686020,45168,https://www.youtube.com/watch?v=fAgUomnpoLs,Two Popetorn,ยิ่งไกลยิ่งชัดตู่ภพธรofficialmv
ยิ้ม,937456,Instinct,spotify:track:6TyMLndAz0THhwDGvcPbsv,GMM Music Public Company Limited,58,58,-1,12,102.0,E,Major,60,53,76,18,0,26,3,ยิ้ม,instinct,ยิ้มก็พอ feat. Wonderframe,TOR+ Saksit - Topic,2019-01-08 09:08:24+00:00,671027,2246,https://www.youtube.com/watch?v=8OcMCVmrmvM,TOR+ Saksit - Topic,ยิ้มก็พอfeatwonderframe
ยิ้ม [Pretend],72086,"Oat Pramote, Pop Pongkool",spotify:track:2LkKns8pl9zFv3txT9kDkh,Khotkool Music,116,116,-1,1,78.0,A,Major,59,29,41,71,0,10,3,ยิ้มpretend,oatpramotepoppongkool,ยิ้ม (Pretend) - โอ๊ต ปราโมทย์ X ป๊อบ ปองกูล [Official MV],KHOTKOOL MUSIC,2020-09-30 12:00:15+00:00,42317172,365960,https://www.youtube.com/watch?v=HC58Dt2M-ao,KHOTKOOL MUSIC,ยิ้มpretendโอ๊ตปราโมทย์xป๊อบปองกูลofficialmv
ยิ้มก็พอ feat. Wonderframe,1565432,"TOR Saksit, Wonderframe",spotify:track:089OggImoTkmiPMVtVAs3I,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,42,50,50,42,104.0,A#,Major,81,56,56,58,0,9,6,ยิ้มก็พอfeatwonderframe,torsaksitwonderframe,ยิ้มก็พอ feat. Wonderframe,TOR+ Saksit - Topic,2019-01-08 09:08:24+00:00,671027,2246,https://www.youtube.com/watch?v=8OcMCVmrmvM,TOR+ Saksit - Topic,ยิ้มก็พอfeatwonderframe
ยิ้มทั้งน้ำตา,21471698,Billkin,spotify:track:1m1aNI4vjnwmrxateBIXgK,Billkin Entertainment,14,14,-1,75,77.0,F,Major,54,36,50,37,0,11,3,ยิ้มทั้งน้ำตา,billkin,Billkin - ยิ้มทั้งน้ำตา (Always) - Official MV,Billkin Entertainment,2023-03-09 12:00:49+00:00,35068676,196883,https://www.youtube.com/watch?v=wjFVPJZvG6c,Billkin Entertainment,billkinยิ้มทั้งน้ำตาalwaysofficialmv
ยิ้มมา,7075316,BOWKYLION,spotify:track:513AYtCgZ6FSIEg0N8fu7s,What The Duck,10,10,-1,44,79.0,E,Minor,88,52,51,21,0,10,14,ยิ้มมา,bowkylion,BOWKYLION Feat. BOWKYLION - ยิ้มมา (Crush) [Official MV],Whattheduck,2020-08-06 05:00:13+00:00,25865189,199151,https://www.youtube.com/watch?v=y7ShwWo80yY,Whattheduck,bowkylionfeatbowkylionยิ้มมาcrushofficialmv
ยิ้มอ่อนและมองบน,808112,Zom Marie,spotify:track:1R0iLr5ct7KgPjgx2vFCDa,Spicy Disc,66,66,-1,12,188.0,F,Major,43,35,63,7,0,43,3,ยิ้มอ่อนและมองบน,zommarie,ส้ม มารี (Zom Marie) - ยิ้มอ่อนและมองบน | (OFFICIAL MV),Spicydisc,2020-11-24 10:00:12+00:00,4404049,41309,https://www.youtube.com/watch?v=-d-F1on8Fso,Spicydisc,ส้มมารีzommarieยิ้มอ่อนและมองบนofficialmv
ยื้อ,3340516,ปรีชา ปัดภัย,spotify:track:4gwYEnoxp8QDqrNwWNsGq9,SERNG MUSiC,17,17,-1,11,116.0,F,Major,53,26,31,64,0,10,4,ยื้อ,ปรีชาปัดภัย,ยื้อ - ปรีชา ปัดภัย : เซิ้ง|Music Ost. สัปเหร่อ Story จักรวาลไทบ้าน【Official MV】,SERNG MUSiC OFFICIAL,2023-10-13 11:18:55+00:00,101531142,481680,https://www.youtube.com/watch?v=7zMd3OXwkV0,SERNG MUSiC OFFICIAL,ยื้อปรีชาปัดภัยเซิ้งmusicostสัปเหร่อstoryจักรวาลไทบ้านofficialmv
ย้าย,49269,SPRITE,spotify:track:0CqwvHOZeAP0kEEOR1NfnI,Hyper Train,180,180,-1,1,125.0,A#,Major,70,40,63,14,0,15,3,ย้าย,sprite,#สามช่า จะอยู่ในใจตลอด (ย้าย - SPRITE) แดนซ์เบสแน่น BOSSREMiX,Boss.ReMix [Official],2021-11-07 00:59:19+00:00,6599671,13343,https://www.youtube.com/watch?v=HastLdQeLsQ,Boss.ReMix [Official],สามช่าจะอยู่ในใจตลอดย้ายspriteแดนซ์เบสแน่นbossremix
รถฉันบินไม่ได้,68901,Three Man Down,spotify:track:7HtAnBi5m2ElQy65N9dFjz,GMM Music Public Company Limited,110,110,-1,1,146.0,G#,Minor,52,58,89,2,0,36,9,รถฉันบินไม่ได้,threemandown,รถฉันบินไม่ได้ - Three Man Down |Official MV|,GeneLab,2022-03-01 11:00:22+00:00,1688579,30317,https://www.youtube.com/watch?v=rYmAUMfic30,GeneLab,รถฉันบินไม่ได้threemandownofficialmv
รถด่วนขบวนสุดท้าย,143938,YOUNGOHM,spotify:track:04xHJx2Zj66b8LUIOL6Mwh,Already Deadd Records,79,79,-1,4,97.0,B,Minor,78,31,52,5,0,10,5,รถด่วนขบวนสุดท้าย,youngohm,YOUNGOHM - รถด่วนขบวนสุดท้าย (by Origin Property ),YOUNGOHM,2019-03-07 12:00:06+00:00,19652703,194835,https://www.youtube.com/watch?v=UPR7gP2_6kk,YOUNGOHM,youngohmรถด่วนขบวนสุดท้ายbyoriginproperty
รถไฟบนฟ้า,26882263,D Gerrard,spotify:track:6BqnE3hiqtywrLMJ3ulYDp,WM/Thailand,4,4,-1,45,178.0,G#,Major,55,46,57,72,0,50,6,รถไฟบนฟ้า,dgerrard,D GERRARD - รถไฟบนฟ้า (Galaxy Express) [Official Music Video],DGerrard Official,2024-01-05 11:00:11+00:00,107123305,368090,https://www.youtube.com/watch?v=RMo3SR1G1yg,DGerrard Official,dgerrardรถไฟบนฟ้าgalaxyexpressofficialmusicvideo
รบกวน,2486848,Dept,spotify:track:7BAS21NdSsGX3LTjzpy9sy,Smallroom,18,18,-1,9,154.0,F,Major,63,89,60,28,0,10,3,รบกวน,dept,รบกวน,Dept - Topic,2023-06-22 10:02:03+00:00,2309018,10923,https://www.youtube.com/watch?v=3byo3XlbkYQ,Dept - Topic,รบกวน
รสหวาน,34321847,FREEHAND,spotify:track:2Ab1HQjbMcqHY3TkTycrYr,Freehand,28,28,-1,113,168.0,C,Major,37,20,57,0,0,10,3,รสหวาน,freehand,รสหวาน : FREEHAND (Official MV),freehand band,2022-06-15 12:50:12+00:00,72399602,199035,https://www.youtube.com/watch?v=q3bWhsg9HH8,freehand band,รสหวานfreehandofficialmv
รองช้ำ,6534403,DTK BOY BAND,spotify:track:6Ysl4oCiALsVOAhWikYDzz,Karma Sound Entertainment Ltd,12,12,-1,43,93.0,A,Major,68,57,66,33,0,27,4,รองช้ำ,dtkboyband,รองช้ำ - DTK BOY BAND「Official MV」,ThaiStandupComedy,2020-08-31 17:00:07+00:00,125333260,749659,https://www.youtube.com/watch?v=Poy_ivO3naQ,ThaiStandupComedy,รองช้ำdtkboybandofficialmv
รอหรือพอ (Stay),1601232,Ink Waruntorn,spotify:track:6GWxyilMge5tlHylX0KjSS,Boxx Music,20,20,-1,18,84.0,F,Major,56,49,77,3,0,16,3,รอหรือพอstay,inkwaruntorn,รอหรือพอ (Stay) - INK WARUNTORN [ Official MV ],BOXX MUSIC,2019-06-19 11:59:03+00:00,5158081,41125,https://www.youtube.com/watch?v=xkSWg5XeyWw,BOXX MUSIC,รอหรือพอstayinkwaruntornofficialmv
รอไร,27744,"THE TOYS, Jintara, F.HERO, Boom Boom Cash",spotify:track:6stsOcSxVo3HuMC071XCNx,WM/Thailand,150,150,-1,1,140.0,C#,Major,76,90,94,13,0,25,8,รอไร,thetoysjintarafheroboomboomcash,"""รอไร"" - เวอร์ชั่น INNER - [ มันส์ทั้งเพลง ] ที่สุดแห่งจังหวะนี้!!!",The Inner Studio,2019-03-20 11:00:03+00:00,20837606,117969,https://www.youtube.com/watch?v=M_dV0UOQrUw,The Inner Studio,รอไรเวอร์ชั่นinnerมันส์ทั้งเพลงที่สุดแห่งจังหวะนี้
ระยะหัวใจ,118877,FLUKIE,spotify:track:1ZvxQC3jxMuceMdoFo0Cor,FLUKIE,161,161,-1,1,85.0,C#,Major,65,73,32,69,0,14,3,ระยะหัวใจ,flukie,FLUKIE - ระยะหัวใจ (Official Visualizer),FLUKIE,2022-02-15 12:00:15+00:00,13676658,71509,https://www.youtube.com/watch?v=VrF62DcSi3k,FLUKIE,flukieระยะหัวใจofficialvisualizer
ระวังเสียใจ (Warning),672153,Violette Wautier,spotify:track:2H5h25NuMFY39z7EOl28eP,Universal Music (Thailand) Ltd.,97,97,-1,6,106.0,D,Major,86,80,62,60,0,6,6,ระวังเสียใจwarning,violettewautier,Violette Wautier - ระวังเสียใจ (Warning) | Official Music Video,Violette Wautier,2022-11-01 11:00:32+00:00,5579069,44923,https://www.youtube.com/watch?v=_ba-q6hDOX8,Violette Wautier,violettewautierระวังเสียใจwarningofficialmusicvideo
รักควรมีสองคน,307321,"พร จันทพร, เนย ภัสวรรณ",spotify:track:39MturfdwhAQYpuhx7JXbq,พอดีม่วน STUDIO,72,72,-1,5,136.0,D#,Minor,57,32,76,43,0,12,3,รักควรมีสองคน,พรจันทพรเนยภัสวรรณ,รักควรมีสองคน  - DUOทีมเมีย(พร จันทพร) vs ทีมชู้(เนย ภัสวรรณ) [ MV VERSION ],พอดีม่วน STUDIO ,2021-08-07 02:00:16+00:00,144289110,844878,https://www.youtube.com/watch?v=g9bo2nkzZm0,พอดีม่วน STUDIO ,รักควรมีสองคนduoทีมเมียพรจันทพรvsทีมชู้เนยภัสวรรณmvversion
รักจริง (แค่เมื่อวาน),159698,JustmineNika,spotify:track:0lpAUU1G9B5QOaJqt4t8OH,"TPOP INCORPORATION Co.,Ltd.",185,185,-1,1,140.0,G,Major,60,35,58,56,0,6,4,รักจริงแค่เมื่อวาน,justminenika,รักจริง (แค่เมื่อวาน) - JustmineNika (JMNK ) | Official MV,XOXO ENTERTAINMENT,2024-03-13 05:00:12+00:00,12649140,72305,https://www.youtube.com/watch?v=Fec15rqGMBI,XOXO ENTERTAINMENT,รักจริงแค่เมื่อวานjustminenikajmnkofficialmv
รักทุกวัน,58934,Better Weather,spotify:track:0mOYUZ3IBOrnigemuQI2oX,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,99,99,-1,2,95.0,C,Major,59,49,51,1,0,16,2,รักทุกวัน,betterweather,Better Weather - รักทุกวัน [Official Music Video],TERO MUSIC,2019-02-18 11:04:45+00:00,1364675,4185,https://www.youtube.com/watch?v=Copg8rcwUpo,TERO MUSIC,betterweatherรักทุกวันofficialmusicvideo
รักรออยู่ไม่ไกล,2965784,PURPEECH,spotify:track:72UBnP9Be8bZFgGTfm5rwU,MILK!,90,90,-1,16,100.0,D#,Major,69,66,48,34,0,11,3,รักรออยู่ไม่ไกล,purpeech,รักรออยู่ไม่ไกล (wind) - PURPEECH [Official MV],PURPEECH Official,2023-08-30 12:49:00+00:00,21276654,68828,https://www.youtube.com/watch?v=HBOz7XiKl-s,PURPEECH Official,รักรออยู่ไม่ไกลwindpurpeechofficialmv
รักรักรักรักรักรักรัก (Talk Less),86847,D Gerrard,spotify:track:1LV7y6Foa5JFMOUc0qyj4b,WM/Thailand,168,168,-1,1,137.0,F,Minor,63,49,62,78,0,13,8,รักรักรักรักรักรักรักtalkless,dgerrard,D GERRARD - รักรักรักรักรักรักรัก (Talk Less)【Official MV】,DGerrard Official,2022-09-29 11:00:36+00:00,8026648,75291,https://www.youtube.com/watch?v=vsOP2UTZakQ,DGerrard Official,dgerrardรักรักรักรักรักรักรักtalklessofficialmv
รักเขาแทนฉันที (Promise Me),339556,SERIOUS BACON,spotify:track:4IM1mTEuO6YnyYHNioh7tg,Boxx Music,114,114,-1,2,130.0,C#,Major,63,74,45,62,0,32,3,รักเขาแทนฉันทีpromiseme,seriousbacon,รักเขาแทนฉันที (Promise Me) - SERIOUS BACON [Official MV],BOXX MUSIC,2023-06-15 05:00:11+00:00,2882148,19666,https://www.youtube.com/watch?v=RxZE2WtR2ck,BOXX MUSIC,รักเขาแทนฉันทีpromisemeseriousbaconofficialmv
รักเลยได้มั้ย? feat. SYPS,132031,"TOR Saksit, SYPS",spotify:track:77xNwVJebbY9dzptd13YjT,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,58,58,-1,3,115.0,B,Minor,90,91,81,24,0,59,26,รักเลยได้มั้ยfeatsyps,torsaksitsyps,โต๋ ศักดิ์สิทธิ์ -  รักเลยได้มั้ย? feat. SYPS [Official Music Video],TERO MUSIC,2019-03-07 11:00:31+00:00,1716527,7147,https://www.youtube.com/watch?v=Bt-fb21XRZs,TERO MUSIC,โต๋ศักดิ์สิทธิ์รักเลยได้มั้ยfeatsypsofficialmusicvideo
รักเอย,118052,Maiyarap,spotify:track:1WmvtUnoLkckNjgAY8xDqL,MAIYARAP,163,163,-1,1,106.0,B,Minor,78,37,50,31,0,11,4,รักเอย,maiyarap,MAIYARAP -  รักเอย (Official Audio),MAIYARAP,2022-08-24 11:00:38+00:00,2337123,16937,https://www.youtube.com/watch?v=teqHW4LESgo,MAIYARAP,maiyarapรักเอยofficialaudio
รักแท้ - True Love (เพลงจากละคร คุณชาย),18450261,NuNew,spotify:track:5m9iZ0wLgpbSBwVW62AZvf,GMM Music Public Company Limited,13,13,-1,59,126.0,A,Major,67,48,33,38,0,34,7,รักแท้trueloveเพลงจากละครคุณชาย,nunew,รักแท้ - True Love (เพลงจากละคร คุณชาย),NuNew - Topic,2022-09-27 18:54:45+00:00,48811574,141366,https://www.youtube.com/watch?v=7UAtDPvraos,NuNew - Topic,รักแท้trueloveเพลงจากละครคุณชาย
รักให้ตาย,1325046,KLEAR,spotify:track:2BMguPRp3o79qdGSQM2boN,GMM Music Public Company Limited,19,19,-1,8,148.0,E,Major,58,37,72,38,0,13,4,รักให้ตาย,klear,รักให้ตาย - KLEAR 「Official MV」,Genierock,2020-06-18 13:00:14+00:00,35070586,180390,https://www.youtube.com/watch?v=4jfbfTqqSQ0,Genierock,รักให้ตายklearofficialmv
รักได้ป่าว,9905298,"GAVIN:D, PUI, VARINZ, Nonny9, Z TRIP, MITEENNN",spotify:track:5j9eyp0YnOKzAjQyXXXSeb,Gavin D,4,4,-1,67,94.0,F,Major,81,39,40,45,0,25,4,รักได้ป่าว,gavindpuivarinznonny9ztripmiteennn,"GAVIN.D - รักได้ป่าว Ft. PUI, VARINZ, NONNY9, Z TRIP, MITEENNN (PROD by .NINO)「Official MV」",GAVIN:D,2019-12-12 12:00:17+00:00,136115448,773456,https://www.youtube.com/watch?v=swlbw8N1Bwk,GAVIN:D,gavindรักได้ป่าวftpuivarinznonny9ztripmiteennnprodbyninoofficialmv
รักไปทำไม,225076,Gam Wichayanee,spotify:track:5YB8Iu47yiSIObY7wbJWnZ,GMM Music Public Company Limited,91,91,-1,4,94.0,F#,Major,64,56,67,78,0,11,3,รักไปทำไม,gamwichayanee,รักไปทำไม - แก้ม วิชญาณี【OFFICIAL MV】,GMM GRAMMY OFFICIAL,2019-12-17 12:00:01+00:00,13655487,115271,https://www.youtube.com/watch?v=7lt5zG6MjTE,GMM GRAMMY OFFICIAL,รักไปทำไมแก้มวิชญาณีofficialmv
รัตติกาล,48973,D Gerrard,spotify:track:3fTdYY6TF2BMg71u28FujP,WM/Thailand,115,115,-1,1,84.0,F,Major,64,73,57,74,0,15,8,รัตติกาล,dgerrard,D GERRARD - รัตติกาล【Official Music Video】,Wayfer Records,2019-08-02 11:00:12+00:00,4226426,63592,https://www.youtube.com/watch?v=fGJTC4dVnoQ,Wayfer Records,dgerrardรัตติกาลofficialmusicvideo
รางวัลปลอบใจ,15282320,"Zom Marie, LAZYLOXY",spotify:track:1PRByEhLOzWd74sjPQjJlS,Spicy Disc,11,11,-1,100,130.0,E,Major,70,50,66,50,0,55,4,รางวัลปลอบใจ,zommarielazyloxy,ส้ม มารี (Zom Marie) - รางวัลปลอบใจ feat. LAZYLOXY | (OFFICIAL MV),Spicydisc,2019-06-04 11:00:40+00:00,129718850,503892,https://www.youtube.com/watch?v=PBZFGmJKgAo,Spicydisc,ส้มมารีzommarieรางวัลปลอบใจfeatlazyloxyofficialmv
รำวงในดงชบา,146460,"P-Hot, F.HERO, ปู่จ๋าน ลองไมค์, RachYO",spotify:track:5ofuCx6IpPRhqTkjZiTdnx,P-HOT,138,138,-1,3,102.0,A,Major,93,74,78,6,0,47,6,รำวงในดงชบา,photfheroปู่จ๋านลองไมค์rachyo,"รำวงในดงชบา - P-HOT ft. RachYO , ปู่จ๋าน ลองไมค์ , F.HERO [ Official MV ]",P-HOT OFFICIAL,2020-02-29 10:00:10+00:00,58753787,602877,https://www.youtube.com/watch?v=deQIab22mEw,P-HOT OFFICIAL,รำวงในดงชบาphotftrachyoปู่จ๋านลองไมค์fheroofficialmv
ริบบิ้นเลิฟคัลเลอร์แบล็ค,839188,"Palmy, Singto Numchok",spotify:track:2RRX6fOUbnX4bRreb3ZU6w,GMM Music Public Company Limited,67,67,-1,6,95.0,A,Major,62,68,67,16,0,11,6,ริบบิ้นเลิฟคัลเลอร์แบล็ค,palmysingtonumchok,ริบบิ้นเลิฟคัลเลอร์แบล็ค - PALMY Feat.สิงโต นำโชค「Official MV」,Genierock,2022-09-28 11:00:12+00:00,8057629,89378,https://www.youtube.com/watch?v=8_i4FXX6nOA,Genierock,ริบบิ้นเลิฟคัลเลอร์แบล็คpalmyfeatสิงโตนำโชคofficialmv
ริมหาดทราย,703495,"Z9, GLAR, 2T FLOW",spotify:track:4pBwZlClhq6vV6qdSkyf00,Z9,82,82,-1,11,107.0,G,Major,86,77,41,68,0,15,5,ริมหาดทราย,z9glar2tflow,ริมหาดทราย - Z9 X GLAR FT.2TFLOW ( Prod.by T.THRILLER ),Z9,2021-07-07 11:00:10+00:00,92628695,742237,https://www.youtube.com/watch?v=jsHfz2RDi_g,Z9,ริมหาดทรายz9xglarft2tflowprodbytthriller
